date	impfungen	impfungen_kumulativ	impfungen_biontech	impfungen_biontech_kumulativ	impfungen_biontech_min1	impfungen_biontech_min1_kumulativ	impfungen_biontech_gi	impfungen_biontech_gi_kumulativ	impfungen_biontech_boost1	impfungen_biontech_boost1_kumulativ	impfungen_biontech_boost2	impfungen_biontech_boost2_kumulativ	impfungen_moderna	impfungen_moderna_kumulativ	impfungen_moderna_min1	impfungen_moderna_min1_kumulativ	impfungen_moderna_gi	impfungen_moderna_gi_kumulativ	impfungen_moderna_boost1	impfungen_moderna_boost1_kumulativ	impfungen_moderna_boost2	impfungen_moderna_boost2_kumulativ	impfungen_astra	impfungen_astra_kumulativ	impfungen_astra_min1	impfungen_astra_min1_kumulativ	impfungen_astra_gi	impfungen_astra_gi_kumulativ	impfungen_astra_boost1	impfungen_astra_boost1_kumulativ	impfungen_astra_boost2	impfungen_astra_boost2_kumulativ	impfungen_johnson	impfungen_johnson_kumulativ	impfungen_johnson_min1	impfungen_johnson_min1_kumulativ	impfungen_johnson_gi	impfungen_johnson_gi_kumulativ	impfungen_johnson_boost1	impfungen_johnson_boost1_kumulativ	impfungen_johnson_boost2	impfungen_johnson_boost2_kumulativ	impfungen_novavax	impfungen_novavax_kumulativ	impfungen_novavax_min1	impfungen_novavax_min1_kumulativ	impfungen_novavax_gi	impfungen_novavax_gi_kumulativ	impfungen_novavax_boost1	impfungen_novavax_boost1_kumulativ	impfungen_novavax_boost2	impfungen_novavax_boost2_kumulativ	personen_min1	personen_min1_kumulativ	impfungen_min1	impfungen_min1_kumulativ	impfquote_min1	personen_gi	personen_gi_kumulativ	impfungen_gi	impfungen_gi_kumulativ	impfquote_gi	personen_boost1	personen_boost1_kumulativ	impfungen_boost1	impfungen_boost1_kumulativ	impfquote_boost1	personen_boost2	personen_boost2_kumulativ	impfungen_boost2	impfungen_boost2_kumulativ	impfquote_boost2
2022-01-24	356623	166579137	235301	121853984	26868	45721093	48085	49166657	160238	26961521	110	4713	120810	28220411	3915	5078242	16829	6084708	99940	17053823	126	3638	3	12785084	1	9266502	1	3510928	1	7403	0	251	509	3719658	268	3704773	51	1977	190	12895	0	13	0	0	0	0	0	0	0	0	0	0	31052	63770610	31052	63770610	0.76689	65164	61057595	64966	58764270	0.73426	260369	44035642	260369	44035642	0.52956	236	8615	236	8615	0.0001
2022-01-25	499944	167079081	343757	122197741	36246	45757339	66558	49233215	240796	27202317	157	4870	154485	28374896	4291	5082533	19305	6104013	130748	17184571	141	3779	403	12785487	313	9266815	81	3511009	9	7412	0	251	1299	3720957	643	3705416	128	2105	528	13423	0	13	0	0	0	0	0	0	0	0	0	0	41493	63812103	41493	63812103	0.76739	86630	61144225	86072	58850342	0.7353	372081	44407723	372081	44407723	0.53404	298	8913	298	8913	0.00011
2022-01-26	503399	167582480	354423	122552164	36932	45794271	66915	49300130	250359	27452676	217	5087	148091	28522987	4228	5086761	17753	6121766	125822	17310393	288	4067	35	12785522	18	9266833	15	3511024	2	7414	0	251	850	3721807	313	3705729	115	2220	421	13844	1	14	0	0	0	0	0	0	0	0	0	0	41491	63853594	41491	63853594	0.76789	85024	61229249	84798	58935140	0.73633	376604	44784327	376604	44784327	0.53856	506	9419	506	9419	0.00011
2022-01-27	509629	168092109	362514	122914678	37486	45831757	74500	49374630	250286	27702962	242	5329	144215	28667202	4123	5090884	19305	6141071	120562	17430955	225	4292	63	12785585	22	9266855	12	3511036	28	7442	1	252	2837	3724644	168	3705897	2147	4367	522	14366	0	14	0	0	0	0	0	0	0	0	0	0	41799	63895393	41799	63895393	0.76839	95964	61325213	95964	59031104	0.73748	371398	45155725	371398	45155725	0.54303	468	9887	468	9887	0.00012
2022-01-28	437203	168529312	319019	123233697	34881	45866638	65277	49439907	218618	27921580	243	5572	117436	28784638	3463	5094347	16193	6157264	97570	17528525	210	4502	27	12785612	0	9266855	21	3511057	6	7448	0	252	721	3725365	182	3706079	321	4688	218	14584	0	14	0	0	0	0	0	0	0	0	0	0	38526	63933919	38526	63933919	0.76885	81812	61407025	81812	59112916	0.73846	316412	45472137	316412	45472137	0.54684	453	10340	453	10340	0.00012
2022-01-29	211305	168740617	155697	123389394	24695	45891333	44157	49484064	86731	28008311	114	5686	55208	28839846	1706	5096053	9213	6166477	44170	17572695	119	4621	157	12785769	3	9266858	152	3511209	2	7450	0	252	243	3725608	66	3706145	119	4807	58	14642	0	14	0	0	0	0	0	0	0	0	0	0	26470	63960389	26470	63960389	0.76917	53641	61460666	53641	59166557	0.73911	130961	45603098	130961	45603098	0.54841	233	10573	233	10573	0.00013
2022-01-30	75557	168816174	56065	123445459	8213	45899546	17749	49501813	30062	28038373	41	5727	19367	28859213	662	5096715	3147	6169624	15517	17588212	41	4662	22	12785791	1	9266859	7	3511216	14	7464	0	252	103	3725711	33	3706178	63	4870	7	14649	0	14	0	0	0	0	0	0	0	0	0	0	8909	63969298	8909	63969298	0.76928	20966	61481632	20966	59187523	0.73936	45600	45648698	45600	45648698	0.54896	82	10655	82	10655	0.00013
2022-01-31	232303	169048477	170998	123616457	19056	45918602	38336	49540149	113387	28151760	219	5946	60652	28919865	2222	5098937	9386	6179010	48804	17637016	240	4902	63	12785854	51	9266910	9	3511225	3	7467	0	252	590	3726301	214	3706392	156	5026	220	14869	0	14	0	0	0	0	0	0	0	0	0	0	21543	63990841	21543	63990841	0.76954	47887	61529519	47887	59235410	0.73994	162414	45811112	162414	45811112	0.55091	459	11114	459	11114	0.00013
2022-02-01	292713	169341190	223708	123840165	23252	45941854	46992	49587141	153233	28304993	231	6177	68607	28988472	2193	5101130	9767	6188777	56402	17693418	245	5147	24	12785878	0	9266910	16	3511241	8	7475	0	252	374	3726675	100	3706492	218	5244	55	14924	1	15	0	0	0	0	0	0	0	0	0	0	25545	64016386	25545	64016386	0.76984	56993	61586512	56993	59292403	0.74062	209698	46020810	209698	46020810	0.55343	477	11591	477	11591	0.00014
2022-02-02	361154	169702344	279485	124119650	27887	45969741	58234	49645375	193082	28498075	282	6459	80403	29068875	2273	5103403	10679	6199456	67265	17760683	186	5333	409	12786287	320	9267230	83	3511324	5	7480	1	253	857	3727532	100	3706592	360	5604	396	15320	1	16	0	0	0	0	0	0	0	0	0	0	30580	64046966	30580	64046966	0.77021	69356	61655868	69356	59361759	0.74146	260748	46281558	260748	46281558	0.55657	470	12061	470	12061	0.00015
2022-02-03	341880	170044224	270919	124390569	26464	45996205	56924	49702299	187053	28685128	478	6937	70406	29139281	2112	5105515	10044	6209500	57868	17818551	382	5715	5	12786292	3	9267233	0	3511324	2	7482	0	253	550	3728082	131	3706723	291	5895	128	15448	0	16	0	0	0	0	0	0	0	0	0	0	28710	64075676	28710	64075676	0.77056	67259	61723127	67259	59429018	0.74227	245051	46526609	245051	46526609	0.55952	860	12921	860	12921	0.00016
2022-02-04	312189	170356413	245821	124636390	24221	46020426	58642	49760941	161521	28846649	1437	8374	65672	29204953	1808	5107323	10154	6219654	52525	17871076	1185	6900	228	12786520	9	9267242	36	3511360	183	7665	0	253	468	3728550	80	3706803	276	6171	112	15560	0	16	0	0	0	0	0	0	0	0	0	0	26118	64101794	26118	64101794	0.77087	69108	61792235	69108	59498126	0.7431	214341	46740950	214341	46740950	0.56209	2622	15543	2622	15543	0.00019
2022-02-05	147755	170504168	118325	124754715	15449	46035875	46193	49807134	55582	28902231	1101	9475	29209	29234162	790	5108113	5691	6225345	21815	17892891	913	7813	7	12786527	1	9267243	5	3511365	1	7666	0	253	214	3728764	117	3706920	63	6234	34	15594	0	16	0	0	0	0	0	0	0	0	0	0	16357	64118151	16357	64118151	0.77107	51952	61844187	51952	59550078	0.74372	77432	46818382	77432	46818382	0.56303	2014	17557	2014	17557	0.00021
2022-02-06	53016	170557184	43190	124797905	5270	46041145	16625	49823759	20905	28923136	390	9865	9712	29243874	277	5108390	1705	6227050	7390	17900281	340	8153	19	12786546	0	9267243	2	3511367	17	7683	0	253	95	3728859	29	3706949	55	6289	11	15605	0	16	0	0	0	0	0	0	0	0	0	0	5576	64123727	5576	64123727	0.77113	18387	61862574	18387	59568465	0.74394	28323	46846705	28323	46846705	0.56337	730	18287	730	18287	0.00022
2022-02-07	167506	170724690	131792	124929697	11671	46052816	33558	49857317	85162	29008298	1401	11266	35413	29279287	1058	5109448	6028	6233078	27086	17927367	1241	9394	13	12786559	6	9267249	6	3511373	1	7684	0	253	288	3729147	83	3707032	126	6415	79	15684	0	16	0	0	0	0	0	0	0	0	0	0	12818	64136545	12818	64136545	0.77129	39718	61902292	39718	59608183	0.74442	112328	46959033	112328	46959033	0.56472	2642	20929	2642	20929	0.00025
2022-02-08	276437	171001127	220793	125150490	19562	46072378	50355	49907672	149085	29157383	1791	13057	54611	29333898	1558	5111006	8327	6241405	43455	17970822	1271	10665	398	12786957	326	9267575	70	3511443	1	7685	1	254	635	3729782	92	3707124	365	6780	178	15862	0	16	0	0	0	0	0	0	0	0	0	0	21538	64158083	21538	64158083	0.77155	59117	61961409	59117	59667300	0.74513	192719	47151752	192719	47151752	0.56703	3063	23992	3063	23992	0.00029
2022-02-09	282766	171283893	227679	125378169	18422	46090800	51872	49959544	155313	29312696	2072	15129	54627	29388525	1405	5112411	7991	6249396	43885	18014707	1346	12011	17	12786974	1	9267576	12	3511455	3	7688	1	255	443	3730225	142	3707266	167	6947	133	15995	1	17	0	0	0	0	0	0	0	0	0	0	19970	64178053	19970	64178053	0.77179	60042	62021451	60042	59727342	0.74585	199334	47351086	199334	47351086	0.56943	3420	27412	3420	27412	0.00033
2022-02-10	277152	171561045	225482	125603651	17589	46108389	51268	50010812	137503	29450199	19122	34251	51002	29439527	1118	5113529	7265	6256661	33476	18048183	9143	21154	5	12786979	0	9267576	3	3511458	1	7689	1	256	663	3730888	77	3707343	198	7145	263	16258	125	142	0	0	0	0	0	0	0	0	0	0	18784	64196837	18784	64196837	0.77201	58734	62080185	58734	59786076	0.74656	171243	47522329	171243	47522329	0.57149	28391	55803	28391	55803	0.00067
2022-02-11	250294	171811339	203998	125807649	16232	46124621	51003	50061815	120097	29570296	16666	50917	45755	29485282	1192	5114721	6924	6263585	29753	18077936	7886	29040	18	12786997	1	9267577	6	3511464	11	7700	0	256	523	3731411	39	3707382	126	7271	347	16605	11	153	0	0	0	0	0	0	0	0	0	0	17464	64214301	17464	64214301	0.77222	58059	62138244	58059	59844135	0.74726	150208	47672537	150208	47672537	0.5733	24563	80366	24563	80366	0.00097
2022-02-12	110376	171921715	90503	125898152	9967	46134588	33913	50095728	41464	29611760	5159	56076	19662	29504944	518	5115239	3427	6267012	12893	18090829	2824	31864	15	12787012	4	9267581	2	3511466	5	7705	4	260	196	3731607	15	3707397	65	7336	93	16698	23	176	0	0	0	0	0	0	0	0	0	0	10504	64224805	10504	64224805	0.77235	37407	62175651	37407	59881542	0.74771	54455	47726992	54455	47726992	0.57395	8010	88376	8010	88376	0.00106
2022-02-13	34507	171956222	27929	125926081	2823	46137411	10332	50106060	13247	29625007	1527	57603	6490	29511434	175	5115414	1119	6268131	4435	18095264	761	32625	6	12787018	0	9267581	1	3511467	5	7710	0	260	82	3731689	29	3707426	33	7369	20	16718	0	176	0	0	0	0	0	0	0	0	0	0	3027	64227832	3027	64227832	0.77239	11485	62187136	11485	59893027	0.74785	17707	47744699	17707	47744699	0.57416	2288	90664	2288	90664	0.00109
2022-02-14	133896	172090118	108508	126034589	8790	46146201	25663	50131723	62174	29687181	11881	69484	25098	29536532	677	5116091	4078	6272209	15293	18110557	5050	37675	30	12787048	9	9267590	18	3511485	3	7713	0	260	260	3731949	66	3707492	98	7467	66	16784	30	206	0	0	0	0	0	0	0	0	0	0	9542	64237374	9542	64237374	0.7725	29857	62216993	29857	59922884	0.7482	77536	47822235	77536	47822235	0.5751	16961	107625	16961	107625	0.00129
2022-02-15	223755	172313873	181597	126216186	13222	46159423	40920	50172643	103351	29790532	24104	93588	41373	29577905	822	5116913	5285	6277494	25552	18136109	9714	47389	399	12787447	324	9267914	72	3511557	2	7715	1	261	386	3732335	33	3707525	218	7685	79	16863	56	262	0	0	0	0	0	0	0	0	0	0	14401	64251775	14401	64251775	0.77267	46495	62263488	46495	59969379	0.74876	128984	47951219	128984	47951219	0.57665	33875	141500	33875	141500	0.0017
2022-02-16	224652	172538525	186663	126402849	12329	46171752	38784	50211427	105817	29896349	29733	123321	37583	29615488	659	5117572	4806	6282300	21341	18157450	10777	58166	19	12787466	2	9267916	2	3511559	15	7730	0	261	387	3732722	45	3707570	97	7782	200	17063	45	307	0	0	0	0	0	0	0	0	0	0	13035	64264810	13035	64264810	0.77283	43689	62307177	43689	60013068	0.74929	127373	48078592	127373	48078592	0.57818	40555	182055	40555	182055	0.00219
2022-02-17	228395	172766920	190451	126593300	12055	46183807	41213	50252640	103888	30000237	33295	156616	37580	29653068	709	5118281	4596	6286896	20522	18177972	11753	69919	18	12787484	0	9267916	17	3511576	1	7731	0	261	346	3733068	62	3707632	99	7881	140	17203	45	352	0	0	0	0	0	0	0	0	0	0	12826	64277636	12826	64277636	0.77299	45925	62353102	45925	60058993	0.74984	124551	48203143	124551	48203143	0.57968	45093	227148	45093	227148	0.00273
2022-02-18	210570	172977490	176844	126770144	14934	46198741	42856	50295496	91250	30091487	27804	184420	33306	29686374	1146	5119427	4907	6291803	18822	18196794	8431	78350	80	12787564	41	9267957	39	3511615	0	7731	0	261	340	3733408	57	3707689	100	7981	68	17271	115	467	0	0	0	0	0	0	0	0	0	0	16178	64293814	16178	64293814	0.77318	47902	62401004	47902	60106895	0.75042	110140	48313283	110140	48313283	0.581	36350	263498	36350	263498	0.00317
2022-02-19	81109	173058599	68381	126838525	6426	46205167	25307	50320803	29386	30120873	7262	191682	12601	29698975	266	5119693	2411	6294214	6941	18203735	2983	81333	2	12787566	0	9267957	1	3511616	1	7732	0	261	125	3733533	19	3707708	91	8072	9	17280	6	473	0	0	0	0	0	0	0	0	0	0	6711	64300525	6711	64300525	0.77326	27810	62428814	27810	60134705	0.75075	36337	48349620	36337	48349620	0.58144	10251	273749	10251	273749	0.00329
2022-02-20	30948	173089547	24886	126863411	2210	46207377	8591	50329394	11725	30132598	2360	194042	6008	29704983	144	5119837	825	6295039	3840	18207575	1199	82532	10	12787576	0	9267957	5	3511621	5	7737	0	261	44	3733577	31	3707739	11	8083	2	17282	0	473	0	0	0	0	0	0	0	0	0	0	2385	64302910	2385	64302910	0.77329	9432	62438246	9432	60144137	0.75087	15572	48365192	15572	48365192	0.58163	3559	277308	3559	277308	0.00333
2022-02-21	132393	173221940	109125	126972536	9137	46216514	25082	50354476	56388	30188986	18518	212560	23025	29728008	1070	5120907	3260	6298299	12518	18220093	6177	88709	40	12787616	13	9267970	27	3511648	0	7737	0	261	203	3733780	64	3707803	36	8119	57	17339	46	519	0	0	0	0	0	0	0	0	0	0	10284	64313194	10284	64313194	0.77341	28405	62466651	28405	60172542	0.75121	68963	48434155	68963	48434155	0.58246	24741	302049	24741	302049	0.00363
2022-02-22	203513	173425453	171114	127143650	10556	46227070	34454	50388930	88160	30277146	37944	250504	31399	29759407	632	5121539	3765	6302064	15376	18235469	11626	100335	453	12788069	375	9268345	74	3511722	0	7737	4	265	547	3734327	125	3707928	224	8343	170	17509	28	547	0	0	0	0	0	0	0	0	0	0	11688	64324882	11688	64324882	0.77355	38517	62505168	38517	60211059	0.75167	103706	48537861	103706	48537861	0.5837	49602	351651	49602	351651	0.00423
2022-02-23	207605	173633058	173697	127317347	9891	46236961	32694	50421624	87599	30364745	43513	294017	33131	29792538	580	5122119	3415	6305479	16475	18251944	12661	112996	425	12788494	234	9268579	190	3511912	1	7738	0	265	352	3734679	68	3707996	33	8376	93	17602	158	705	0	0	0	0	0	0	0	0	0	0	10773	64335655	10773	64335655	0.77368	36332	62541500	36332	60247391	0.75211	104168	48642029	104168	48642029	0.58496	56332	407983	56332	407983	0.00491
2022-02-24	210521	173843579	176885	127494232	10696	46247657	34645	50456269	87465	30452210	44079	338096	33239	29825777	575	5122694	3491	6308970	16222	18268166	12951	125947	82	12788576	53	9268632	25	3511937	3	7741	1	266	315	3734994	73	3708069	77	8453	87	17689	78	783	0	0	0	0	0	0	0	0	0	0	11397	64347052	11397	64347052	0.77382	38238	62579738	38238	60285629	0.75257	103777	48745806	103777	48745806	0.5862	57109	465092	57109	465092	0.00559
2022-02-25	175787	174019366	147563	127641795	8905	46256562	30309	50486578	73787	30525997	34562	372658	27581	29853358	451	5123145	3416	6312386	13593	18281759	10121	136068	229	12788805	109	9268741	115	3512052	2	7743	3	269	412	3735406	49	3708118	89	8542	195	17884	79	862	2	2	2	2	0	0	0	0	0	0	9516	64356568	9516	64356568	0.77393	33929	62613667	33929	60319558	0.75298	87577	48833383	87577	48833383	0.58726	44765	509857	44765	509857	0.00613
2022-02-26	61906	174081272	51338	127693133	4271	46260833	16787	50503365	22540	30548537	7740	380398	9921	29863279	193	5123338	1537	6313923	5396	18287155	2795	138863	13	12788818	1	9268742	2	3512054	6	7749	4	273	81	3735487	14	3708132	36	8578	31	17915	0	862	553	555	507	509	37	37	9	9	0	0	4986	64361554	4986	64361554	0.77399	18399	62632066	18399	60337957	0.7532	27982	48861365	27982	48861365	0.58759	10539	520396	10539	520396	0.00626
2022-02-27	19322	174100594	15204	127708337	1233	46262066	4471	50507836	7079	30555616	2421	382819	2901	29866180	53	5123391	426	6314349	1694	18288849	728	139591	9	12788827	5	9268747	3	3512057	0	7749	1	274	23	3735510	16	3708148	5	8583	2	17917	0	862	1185	1740	1051	1560	101	138	28	37	5	5	2358	64363912	2358	64363912	0.77402	5006	62637072	5006	60342963	0.75326	8803	48870168	8803	48870168	0.5877	3155	523551	3155	523551	0.0063
2022-02-28	103322	174203916	80375	127788712	5061	46267127	15850	50523686	40226	30595842	19238	402057	19074	29885254	319	5123710	2006	6316355	10532	18299381	6217	145808	2	12788829	0	9268747	2	3512059	0	7749	0	274	191	3735701	39	3708187	83	8666	34	17951	35	897	3680	5420	3375	4935	277	415	27	64	1	6	8794	64372706	8794	64372706	0.77413	18218	62655290	18218	60361181	0.75348	50819	48920987	50819	48920987	0.58831	25491	549042	25491	549042	0.0066
2022-03-01	162492	174366408	132696	127921408	6235	46273362	21898	50545584	61527	30657369	43036	445093	25634	29910888	331	5124041	2091	6318446	10849	18310230	12363	158171	38	12788867	16	9268763	22	3512081	0	7749	0	274	277	3735978	30	3708217	87	8753	94	18045	66	963	3847	9267	3495	8430	326	741	22	86	4	10	10107	64382813	10107	64382813	0.77425	24424	62679714	24424	60385605	0.75377	72492	48993479	72492	48993479	0.58918	55469	604511	55469	604511	0.00727
2022-03-02	160769	174527177	130674	128052082	6943	46280305	21634	50567218	58870	30716239	43227	488320	25682	29936570	304	5124345	1972	6320418	10611	18320841	12795	170966	60	12788927	52	9268815	4	3512085	4	7753	0	274	324	3736302	73	3708290	50	8803	56	18101	145	1108	4029	13296	3560	11990	395	1136	61	147	13	23	10932	64393745	10932	64393745	0.77438	24055	62703769	24055	60409660	0.75406	69602	49063081	69602	49063081	0.59002	56180	660691	56180	660691	0.00795
2022-03-03	216294	174743471	175632	128227714	7546	46287851	26580	50593798	76936	30793175	64570	552890	36378	29972948	533	5124878	2622	6323040	14170	18335011	19053	190019	9	12788936	0	9268815	9	3512094	0	7753	0	274	495	3736797	34	3708324	83	8886	218	18319	160	1268	3780	17076	3252	15242	472	1608	48	195	8	31	11365	64405110	11365	64405110	0.77452	29766	62733535	29766	60439426	0.75442	91372	49154453	91372	49154453	0.59112	83791	744482	83791	744482	0.00895
2022-03-04	162965	174906436	130161	128357875	6673	46294524	22320	50616118	57383	30850558	43785	596675	27490	30000438	339	5125217	2016	6325056	11959	18346970	13176	203195	31	12788967	11	9268826	16	3512110	2	7755	2	276	323	3737120	66	3708390	76	8962	88	18407	93	1361	4960	22036	4271	19513	611	2219	66	261	12	43	11360	64416470	11360	64416470	0.77466	25039	62758574	25039	60464465	0.75472	69498	49223951	69498	49223951	0.59195	57068	801550	57068	801550	0.00964
2022-03-05	54972	174961408	40640	128398515	2747	46297271	10068	50626186	17358	30867916	10467	607142	10217	30010655	181	5125398	975	6326031	4866	18351836	4195	207390	9	12788976	0	9268826	1	3512111	0	7755	8	284	66	3737186	12	3708402	21	8983	22	18429	11	1372	4040	26076	3467	22980	527	2746	40	301	6	49	6407	64422877	6407	64422877	0.77473	11592	62770166	11592	60476057	0.75486	22286	49246237	22286	49246237	0.59222	14687	816237	14687	816237	0.00982
2022-03-06	22470	174983878	15502	128414017	1052	46298323	3591	50629777	7255	30875171	3604	610746	3512	30014167	92	5125490	435	6326466	1774	18353610	1211	208601	1	12788977	0	9268826	0	3512111	1	7756	0	284	12	3737198	3	3708405	8	8991	1	18430	0	1372	3443	29519	3152	26132	255	3001	30	331	6	55	4299	64427176	4299	64427176	0.77478	4289	62774455	4289	60480346	0.75491	9061	49255298	9061	49255298	0.59233	4821	821058	4821	821058	0.00987
2022-03-07	95199	175079077	75637	128489654	4576	46302899	12362	50642139	32697	30907868	26002	636748	15708	30029875	218	5125708	1093	6327559	6324	18359934	8073	216674	42	12789019	34	9268860	7	3512118	1	7757	0	284	394	3737592	195	3708600	46	9037	99	18529	54	1426	3418	32937	2962	29094	372	3373	48	379	36	91	7985	64435161	7985	64435161	0.77488	13880	62788335	13880	60494226	0.75508	39169	49294467	39169	49294467	0.5928	34165	855223	34165	855223	0.01028
2022-03-08	168954	175248031	137455	128627109	5878	46308777	18862	50661001	54796	30962664	57919	694667	27600	30057475	350	5126058	1396	6328955	9761	18369695	16093	232767	463	12789482	366	9269226	95	3512213	1	7758	1	285	447	3738039	75	3708675	152	9189	113	18642	107	1533	2989	35926	2528	31622	393	3766	46	425	22	113	9197	64444358	9197	64444358	0.77499	20898	62809233	20898	60515124	0.75533	64717	49359184	64717	49359184	0.59358	74142	929365	74142	929365	0.01118
2022-03-09	178361	175426392	144880	128771989	5428	46314205	17228	50678229	55363	31018027	66861	761528	30396	30087871	397	5126455	1435	6330390	10051	18379746	18513	251280	117	12789599	41	9269267	66	3512279	5	7763	5	290	238	3738277	31	3708706	36	9225	102	18744	69	1602	2730	38656	2294	33916	366	4132	61	486	9	122	8191	64452549	8191	64452549	0.77509	19131	62828364	19131	60534255	0.75556	65582	49424766	65582	49424766	0.59437	85457	1014822	85457	1014822	0.0122
2022-03-10	194813	175621205	158115	128930104	6446	46320651	18890	50697119	59611	31077638	73168	834696	34425	30122296	502	5126957	1671	6332061	11296	18391042	20956	272236	13	12789612	5	9269272	5	3512284	3	7766	0	290	343	3738620	17	3708723	47	9272	114	18858	165	1767	1917	40573	1592	35508	285	4417	34	520	6	128	8562	64461111	8562	64461111	0.77519	20898	62849262	20898	60555153	0.75581	71058	49495824	71058	49495824	0.59522	94295	1109117	94295	1109117	0.01334
2022-03-11	167547	175788752	134531	129064635	6656	46327307	18347	50715466	50773	31128411	58755	893451	29679	30151975	344	5127301	1529	6333590	10613	18401655	17193	289429	511	12790123	247	9269519	185	3512469	58	7824	21	311	345	3738965	227	3708950	45	9317	38	18896	35	1802	2481	43054	2009	37517	415	4832	48	568	9	137	9483	64470594	9483	64470594	0.77531	20521	62869783	20521	60575674	0.75606	61530	49557354	61530	49557354	0.59596	76013	1185130	76013	1185130	0.01425
2022-03-12	52224	175840976	39750	129104385	2732	46330039	8065	50723531	16205	31144616	12748	906199	10366	30162341	153	5127454	598	6334188	4413	18406068	5202	294631	6	12790129	0	9269519	0	3512469	3	7827	3	314	146	3739111	11	3708961	15	9332	6	18902	114	1916	1956	45010	1598	39115	312	5144	43	611	3	140	4494	64475088	4494	64475088	0.77536	8990	62878773	8990	60584664	0.75616	20670	49578024	20670	49578024	0.59621	18070	1203200	18070	1203200	0.01447
2022-03-13	18501	175859477	13496	129117881	1194	46331233	2562	50726093	5743	31150359	3997	910196	4594	30166935	121	5127575	309	6334497	2594	18408662	1570	296201	0	12790129	0	9269519	0	3512469	0	7827	0	314	30	3739141	15	3708976	8	9340	6	18908	1	1917	381	45391	315	39430	53	5197	11	622	2	142	1645	64476733	1645	64476733	0.77538	2932	62881705	2932	60587596	0.7562	8354	49586378	8354	49586378	0.59631	5570	1208770	5570	1208770	0.01454
2022-03-14	92326	175951803	73984	129191865	3796	46335029	8247	50734340	28779	31179138	33162	943358	17113	30184048	232	5127807	822	6335319	5948	18414610	10111	306312	6	12790135	3	9269522	1	3512470	2	7829	0	314	149	3739290	47	3709023	33	9373	41	18949	28	1945	1074	46465	831	40261	210	5407	25	647	8	150	4909	64481642	4909	64481642	0.77544	9313	62891018	9313	60596909	0.75631	34795	49621173	34795	49621173	0.59673	43309	1252079	43309	1252079	0.01506
